MC-cycles <epsilon> <|m|>
3578 0.221554 1.01
3579 0.221551 1.005
3580 0.221545 1.01
3581 0.221541 1.015
3582 0.221538 1.02
3583 0.221538 1.025
3584 0.221537 1.03
3585 0.221537 1.03
3586 0.221539 1.035
3587 0.221539 1.03
3588 0.221538 1.03
3589 0.221538 1.03
3590 0.221538 1.03
3591 0.221537 1.035
3592 0.221534 1.04
3593 0.221536 1.045
3594 0.221536 1.04
3595 0.221535 1.045
3596 0.221535 1.05
3597 0.221537 1.045
3598 0.221537 1.04
3599 0.221534 1.045
3600 0.221531 1.05
3601 0.221527 1.045
3602 0.221524 1.04
3603 0.221527 1.045
3604 0.221526 1.05
3605 0.221526 1.055
3606 0.221525 1.055
3607 0.221525 1.05
3608 0.221522 1.055
3609 0.221518 1.05
3610 0.221515 1.055
3611 0.221515 1.05
3612 0.221517 1.045
3613 0.221522 1.05
3614 0.22153 1.055
3615 0.221538 1.06
3616 0.221546 1.065
3617 0.221554 1.07
3618 0.221562 1.065
3619 0.221572 1.07
3620 0.22158 1.075
3621 0.221588 1.07
3622 0.221596 1.075
3623 0.221604 1.075
3624 0.221611 1.075
3625 0.221617 1.07
3626 0.221616 1.075
3627 0.221616 1.07
3628 0.221618 1.075
3629 0.22162 1.08
3630 0.221623 1.08
3631 0.221625 1.075
3632 0.22163 1.07
3633 0.221638 1.075
3634 0.221646 1.07
3635 0.221653 1.065
3636 0.221667 1.06
3637 0.22168 1.065
3638 0.22169 1.06
3639 0.221707 1.065
3640 0.221723 1.06
3641 0.221733 1.065
3642 0.221746 1.06
3643 0.22176 1.055
3644 0.22177 1.05
3645 0.221781 1.045
3646 0.221791 1.045
3647 0.221801 1.045
3648 0.221812 1.045
3649 0.221822 1.045
3650 0.221833 1.04
3651 0.221843 1.04
3652 0.221854 1.035
3653 0.221864 1.035
3654 0.221877 1.04
3655 0.221893 1.045
3656 0.221909 1.045
3657 0.221925 1.04
3658 0.221941 1.045
3659 0.221951 1.04
3660 0.221962 1.04
3661 0.221969 1.045
3662 0.221977 1.04
3663 0.221987 1.045
3664 0.222001 1.04
3665 0.222014 1.04
3666 0.222027 1.035
3667 0.22204 1.03
3668 0.222053 1.03
3669 0.222063 1.025
3670 0.222076 1.02
3671 0.222087 1.025
3672 0.222097 1.02
3673 0.222107 1.025
3674 0.222115 1.03
3675 0.222122 1.025
3676 0.222135 1.02
3677 0.222151 1.015
3678 0.22217 1.02
3679 0.222188 1.02
3680 0.222207 1.02
3681 0.222225 1.02
3682 0.222243 1.025
3683 0.222256 1.02
3684 0.222269 1.02
3685 0.222282 1.025
3686 0.222298 1.02
3687 0.222319 1.025
3688 0.22234 1.025
3689 0.222361 1.025
3690 0.222385 1.02
3691 0.222414 1.025
3692 0.222443 1.03
3693 0.222472 1.025
3694 0.222501 1.02
3695 0.22253 1.015
3696 0.222562 1.01
3697 0.222594 1.01
3698 0.222626 1.015
3699 0.222655 1.02
3700 0.222678 1.015
3701 0.222702 1.015
3702 0.222726 1.02
3703 0.222746 1.025
3704 0.222767 1.03
3705 0.222785 1.035
3706 0.222804 1.04
3707 0.222822 1.045
3708 0.222834 1.05
3709 0.22285 1.045
3710 0.222865 1.04
3711 0.222881 1.035
3712 0.222896 1.03
3713 0.222914 1.025
3714 0.222935 1.03
3715 0.222956 1.025
3716 0.222974 1.02
3717 0.222997 1.015
3718 0.22302 1.02
3719 0.223044 1.02
3720 0.223067 1.015
3721 0.223091 1.015
3722 0.223114 1.015
3723 0.223132 1.01
3724 0.22315 1.005
3725 0.22317 1.01
3726 0.223194 1.015
3727 0.223217 1.01
3728 0.22324 1.015
3729 0.223264 1.02
3730 0.223282 1.025
3731 0.223294 1.03
3732 0.223307 1.035
3733 0.223322 1.03
3734 0.223337 1.025
3735 0.223355 1.02
3736 0.223373 1.02
3737 0.22339 1.015
3738 0.223408 1.015
3739 0.223426 1.015
3740 0.223441 1.02
3741 0.223456 1.025
3742 0.223471 1.025
3743 0.223489 1.02
3744 0.223504 1.025
3745 0.223517 1.03
3746 0.223529 1.035
3747 0.223541 1.035
3748 0.223554 1.03
3749 0.223564 1.035
3750 0.223573 1.035
3751 0.223583 1.03
3752 0.22359 1.025
3753 0.223597 1.02
3754 0.223604 1.025
3755 0.223611 1.025
3756 0.223618 1.025
3757 0.223623 1.02
3758 0.223627 1.02
3759 0.223634 1.015
3760 0.223644 1.02
3761 0.223653 1.02
3762 0.223663 1.025
3763 0.223678 1.03
3764 0.223698 1.035
3765 0.223721 1.04
3766 0.223744 1.035
3767 0.223767 1.035
3768 0.223792 1.04
3769 0.223813 1.045
3770 0.223833 1.05
3771 0.22385 1.055
3772 0.223873 1.05
3773 0.223899 1.045
3774 0.223924 1.04
3775 0.22395 1.035
3776 0.223978 1.03
3777 0.224003 1.025
3778 0.224029 1.025
3779 0.224054 1.025
3780 0.224079 1.025
3781 0.224105 1.03
3782 0.224133 1.025
3783 0.224163 1.03
3784 0.224191 1.025
3785 0.224217 1.03
3786 0.224242 1.035
3787 0.224265 1.03
3788 0.224287 1.035
3789 0.224315 1.03
3790 0.224338 1.035
3791 0.22436 1.035
3792 0.224383 1.04
3793 0.224408 1.045
3794 0.224436 1.04
3795 0.224461 1.045
3796 0.224481 1.04
3797 0.224504 1.045
3798 0.224529 1.04
3799 0.224549 1.035
3800 0.224563 1.04
3801 0.224578 1.045
3802 0.22459 1.05
3803 0.224604 1.055
3804 0.224619 1.055
3805 0.224636 1.05
3806 0.224651 1.055
3807 0.224665 1.05
3808 0.22468 1.05
3809 0.224689 1.045
3810 0.224698 1.04
3811 0.224707 1.045
3812 0.224717 1.045
3813 0.224726 1.045
3814 0.224738 1.04
3815 0.224752 1.035
3816 0.224769 1.04
3817 0.224786 1.04
3818 0.224806 1.045
3819 0.224826 1.05
3820 0.224846 1.045
3821 0.224865 1.045
3822 0.224882 1.05
3823 0.224899 1.05
3824 0.224919 1.045
3825 0.224939 1.04
3826 0.224963 1.045
3827 0.224988 1.04
3828 0.225013 1.035
3829 0.225038 1.03
3830 0.225057 1.025
3831 0.225077 1.02
3832 0.225091 1.025
3833 0.225103 1.03
3834 0.225112 1.035
3835 0.225124 1.04
3836 0.225136 1.04
3837 0.225145 1.035
3838 0.225159 1.04
3839 0.225176 1.035
3840 0.225193 1.04
3841 0.22521 1.04
3842 0.225226 1.04
3843 0.225238 1.045
3844 0.22525 1.05
3845 0.225267 1.045
3846 0.225283 1.04
3847 0.2253 1.04
3848 0.225314 1.045
3849 0.225334 1.04
3850 0.225351 1.035
3851 0.225367 1.03
3852 0.225384 1.03
3853 0.225398 1.025
3854 0.225413 1.025
3855 0.225427 1.02
3856 0.225443 1.025
3857 0.225458 1.03
3858 0.225469 1.025
3859 0.225476 1.03
3860 0.225482 1.025
3861 0.225488 1.025
3862 0.225495 1.02
3863 0.225506 1.015
3864 0.225515 1.02
3865 0.225529 1.015
3866 0.225543 1.02
3867 0.225557 1.015
3868 0.225569 1.02
3869 0.225578 1.025
3870 0.225587 1.03
3871 0.225595 1.035
3872 0.225607 1.04
3873 0.225618 1.04
3874 0.22563 1.035
3875 0.225646 1.04
3876 0.225668 1.045
3877 0.225693 1.04
3878 0.225719 1.045
3879 0.225746 1.05
3880 0.225773 1.045
3881 0.2258 1.045
3882 0.225822 1.05
3883 0.225846 1.045
3884 0.225873 1.05
3885 0.225905 1.055
3886 0.225937 1.06
3887 0.225969 1.065
3888 0.226001 1.06
3889 0.226032 1.06
3890 0.226064 1.065
3891 0.226099 1.07
3892 0.226133 1.07
3893 0.226173 1.065
3894 0.226212 1.07
3895 0.226246 1.075
3896 0.226276 1.07
3897 0.226305 1.065
3898 0.226337 1.06
3899 0.226363 1.065
3900 0.22639 1.06
3901 0.226416 1.06
3902 0.22644 1.065
3903 0.226464 1.07
3904 0.226488 1.07
3905 0.226512 1.07
3906 0.226541 1.075
3907 0.226568 1.08
3908 0.226597 1.085
3909 0.226628 1.08
3910 0.226657 1.075
3911 0.226686 1.08
3912 0.226715 1.085
3913 0.226744 1.085
3914 0.226771 1.08
3915 0.226797 1.075
3916 0.226818 1.08
3917 0.226839 1.08
3918 0.226858 1.075
3919 0.226877 1.075
3920 0.226895 1.08
3921 0.226914 1.075
3922 0.226933 1.075
3923 0.226949 1.08
3924 0.226967 1.075
3925 0.226986 1.07
3926 0.227005 1.07
3927 0.227023 1.07
3928 0.227044 1.075
3929 0.22706 1.07
3930 0.227079 1.065
3931 0.227097 1.065
3932 0.227116 1.07
3933 0.227135 1.065
3934 0.22715 1.06
3935 0.227164 1.065
3936 0.227177 1.065
3937 0.227191 1.065
3938 0.227202 1.07
3939 0.227212 1.065
3940 0.227228 1.07
3941 0.227244 1.065
3942 0.22726 1.06
3943 0.227274 1.065
3944 0.227287 1.07
3945 0.227298 1.065
3946 0.227309 1.06
3947 0.227319 1.055
3948 0.227328 1.05
3949 0.227334 1.045
3950 0.227342 1.04
3951 0.227353 1.045
3952 0.227363 1.045
3953 0.227374 1.05
3954 0.227385 1.055
3955 0.227396 1.06
3956 0.227406 1.065
3957 0.227412 1.06
3958 0.227415 1.055
3959 0.227419 1.05
3960 0.227422 1.05
3961 0.227425 1.055
3962 0.227431 1.06
3963 0.227436 1.065
3964 0.227442 1.07
3965 0.227448 1.075
3966 0.227453 1.075
3967 0.227459 1.075
3968 0.227465 1.075
3969 0.22747 1.07
3970 0.227476 1.07
3971 0.227482 1.075
3972 0.227485 1.08
3973 0.227486 1.085
3974 0.227489 1.09
3975 0.227492 1.095
3976 0.227497 1.09
3977 0.227503 1.085
3978 0.227504 1.08
3979 0.227509 1.075
3980 0.227518 1.07
3981 0.227526 1.065
3982 0.227534 1.06
3983 0.22754 1.055
3984 0.227548 1.06
3985 0.227558 1.055
3986 0.227569 1.055
3987 0.22758 1.055
3988 0.22759 1.055
3989 0.227598 1.06
3990 0.227609 1.055
3991 0.22762 1.06
3992 0.227633 1.055
3993 0.227646 1.05
3994 0.227659 1.05
3995 0.227672 1.05
3996 0.227688 1.045
3997 0.227703 1.04
3998 0.227719 1.035
3999 0.227734 1.035
4000 0.22775 1.03
4001 0.227766 1.025
4002 0.227781 1.02
4003 0.227797 1.02
4004 0.227812 1.025
4005 0.227825 1.03
4006 0.227843 1.025
4007 0.227861 1.025
4008 0.227877 1.02
4009 0.227892 1.02
4010 0.22791 1.015
4011 0.227933 1.01
4012 0.227956 1.01
4013 0.227984 1.015
4014 0.228012 1.01
4015 0.22804 1.01
4016 0.22807 1.005
4017 0.228103 1
4018 0.228136 0.995
4019 0.228171 1
4020 0.228206 1.005
4021 0.228247 1
4022 0.228284 0.995
4023 0.228322 1
4024 0.228357 1.005
4025 0.228395 1
4026 0.22843 1.005
4027 0.228465 1.005
4028 0.2285 1
4029 0.228536 1
4030 0.228573 1.005
4031 0.228611 1.01
4032 0.228648 1.01
4033 0.228681 1.005
4034 0.228718 1.01
4035 0.228758 1.005
4036 0.228801 1
4037 0.228843 1.005
4038 0.228886 1.005
4039 0.228925 1.01
4040 0.22896 1.005
4041 0.228995 1.005
4042 0.22903 1
4043 0.229065 1
4044 0.229102 0.995
4045 0.229145 1
4046 0.229184 1.005
4047 0.229227 1
4048 0.229269 1
4049 0.229313 0.995
4050 0.229358 0.99
4051 0.2294 0.995
4052 0.22944 1
4053 0.229479 1.005
4054 0.229524 1
4055 0.229568 1
4056 0.229613 0.995
4057 0.229655 0.99
4058 0.229697 0.99
4059 0.229739 0.99
4060 0.229781 0.99
4061 0.22982 0.995
4062 0.22986 0.995
4063 0.229899 0.995
4064 0.229938 0.995
4065 0.229978 0.995
4066 0.23002 1
4067 0.230061 1.005
4068 0.230103 1
4069 0.230145 1.005
4070 0.230187 1.005
4071 0.230231 1.01
4072 0.230273 1.015
4073 0.230317 1.02
4074 0.230358 1.025
4075 0.230398 1.02
4076 0.230437 1.02
4077 0.230476 1.02
4078 0.230513 1.025
4079 0.230552 1.03
4080 0.230591 1.03
4081 0.23063 1.03
4082 0.230664 1.025
4083 0.230698 1.025
4084 0.230732 1.025
4085 0.230766 1.025
4086 0.2308 1.03
4087 0.230829 1.035
4088 0.230859 1.03
4089 0.230888 1.025
4090 0.230917 1.025
4091 0.230948 1.02
4092 0.23098 1.025
4093 0.231011 1.03
4094 0.231045 1.025
4095 0.231079 1.03
4096 0.231113 1.03
4097 0.231147 1.035
4098 0.231184 1.04
4099 0.231222 1.035
4100 0.231259 1.04
4101 0.231292 1.035
4102 0.231329 1.04
4103 0.231362 1.035
4104 0.231399 1.03
4105 0.231435 1.035
4106 0.231469 1.03
4107 0.231505 1.035
4108 0.231546 1.04
4109 0.231589 1.045
4110 0.231633 1.045
4111 0.231671 1.05
4112 0.23171 1.055
4113 0.231748 1.06
4114 0.231789 1.065
4115 0.231835 1.07
4116 0.231878 1.075
4117 0.231921 1.075
4118 0.231965 1.08
4119 0.232008 1.075
4120 0.232051 1.075
4121 0.232094 1.07
4122 0.232137 1.07
4123 0.23218 1.065
4124 0.232224 1.065
4125 0.232264 1.06
4126 0.232305 1.06
4127 0.232346 1.055
4128 0.232386 1.055
4129 0.232427 1.055
4130 0.232467 1.055
4131 0.232508 1.055
4132 0.232548 1.055
4133 0.232589 1.05
4134 0.232632 1.055
4135 0.232675 1.055
4136 0.232715 1.05
4137 0.232756 1.045
4138 0.232796 1.045
4139 0.232832 1.05
4140 0.232867 1.045
4141 0.232903 1.045
4142 0.232938 1.04
4143 0.232971 1.035
4144 0.233002 1.04
4145 0.233033 1.045
4146 0.233061 1.05
4147 0.233091 1.045
4148 0.23312 1.04
4149 0.233148 1.035
4150 0.233176 1.04
4151 0.233204 1.035
4152 0.233232 1.03
4153 0.23326 1.025
4154 0.233293 1.02
4155 0.233326 1.015
4156 0.233359 1.015
4157 0.233394 1.01
4158 0.23343 1.01
4159 0.233465 1.01
4160 0.2335 1.005
4161 0.233535 1.005
4162 0.23357 1.005
4163 0.233606 1.005
4164 0.233641 1.005
4165 0.233676 1.01
4166 0.233711 1.005
4167 0.233746 1.01
4168 0.233781 1.01
4169 0.233816 1.01
4170 0.233851 1.005
4171 0.233886 1.01
4172 0.233919 1.015
4173 0.233949 1.01
4174 0.233977 1.005
4175 0.234005 1
4176 0.234035 0.995
4177 0.234068 1
4178 0.234098 0.995
4179 0.234125 0.99
4180 0.234148 0.985
4181 0.234174 0.98
4182 0.234199 0.975
4183 0.234224 0.975
4184 0.23425 0.975
4185 0.234275 0.975
4186 0.234305 0.97
4187 0.234335 0.97
4188 0.234362 0.975
4189 0.23439 0.97
4190 0.234418 0.975
4191 0.234443 0.98
4192 0.234468 0.985
4193 0.234493 0.98
4194 0.234518 0.975
4195 0.234544 0.97
4196 0.234569 0.97
4197 0.234594 0.965
4198 0.234621 0.96
4199 0.234649 0.965
4200 0.234676 0.96
4201 0.234704 0.965
4202 0.234733 0.97
4203 0.234763 0.97
4204 0.234793 0.97
4205 0.23482 0.975
4206 0.234848 0.97
4207 0.234878 0.975
4208 0.234905 0.98
4209 0.234935 0.985
4210 0.234962 0.98
4211 0.234989 0.98
4212 0.235017 0.975
4213 0.235046 0.98
4214 0.235078 0.985
4215 0.23511 0.99
4216 0.235142 0.995
4217 0.235174 0.99
4218 0.235202 0.995
4219 0.235231 0.99
4220 0.235261 0.99
4221 0.23529 0.985
4222 0.235322 0.99
4223 0.235349 0.995
4224 0.235376 0.995
4225 0.235401 1
4226 0.235424 0.995
4227 0.235446 0.995
4228 0.235466 1
4229 0.235486 1
4230 0.235506 1
4231 0.235524 0.995
4232 0.235543 0.99
4233 0.235563 0.985
4234 0.235583 0.99
4235 0.235606 0.995
4236 0.235626 0.99
4237 0.235646 0.995
4238 0.235663 1
4239 0.235681 1
4240 0.2357 0.995
4241 0.23572 0.99
4242 0.23574 0.99
4243 0.235762 0.995
4244 0.235785 1
4245 0.235809 0.995
4246 0.235834 0.995
4247 0.235858 0.995
4248 0.235885 1
4249 0.235912 0.995
4250 0.235939 0.995
4251 0.235966 1
4252 0.235988 1.005
4253 0.236015 1.01
4254 0.236044 1.015
4255 0.236078 1.02
4256 0.236111 1.02
4257 0.236145 1.025
4258 0.236177 1.03
4259 0.236208 1.025
4260 0.236239 1.025
4261 0.236271 1.03
4262 0.236302 1.03
4263 0.236336 1.025
4264 0.236367 1.03
4265 0.236399 1.025
4266 0.23643 1.02
4267 0.236459 1.025
4268 0.236488 1.025
4269 0.236517 1.025
4270 0.236546 1.02
4271 0.236575 1.02
4272 0.236603 1.025
4273 0.236632 1.02
4274 0.236666 1.015
4275 0.236699 1.02
4276 0.236735 1.015
4277 0.236771 1.015
4278 0.236802 1.01
4279 0.236831 1.015
4280 0.236857 1.02
4281 0.236884 1.02
4282 0.23691 1.025
4283 0.236937 1.03
4284 0.236963 1.025
4285 0.236989 1.02
4286 0.237016 1.025
4287 0.237042 1.025
4288 0.237071 1.03
4289 0.237102 1.025
4290 0.237128 1.03
4291 0.237155 1.025
4292 0.237181 1.02
4293 0.237207 1.02
4294 0.237231 1.025
4295 0.237255 1.025
4296 0.237279 1.03
4297 0.237303 1.03
4298 0.237324 1.035
4299 0.237344 1.04
4300 0.237365 1.035
4301 0.237387 1.035
4302 0.237408 1.035
4303 0.237432 1.03
4304 0.237451 1.035
4305 0.237473 1.03
4306 0.237494 1.03
4307 0.237518 1.035
4308 0.237542 1.04
4309 0.237566 1.045
4310 0.237589 1.045
4311 0.237613 1.04
4312 0.237637 1.04
4313 0.237656 1.045
4314 0.237675 1.04
4315 0.237696 1.035
4316 0.237722 1.04
4317 0.237748 1.04
4318 0.237774 1.04
4319 0.237796 1.035
4320 0.237819 1.04
4321 0.237843 1.045
4322 0.237864 1.04
4323 0.237888 1.035
4324 0.237912 1.035
4325 0.237933 1.04
4326 0.237952 1.045
4327 0.237971 1.045
4328 0.237994 1.04
4329 0.23802 1.045
4330 0.238042 1.05
4331 0.238058 1.045
4332 0.238075 1.05
4333 0.238094 1.045
4334 0.238115 1.05
4335 0.238136 1.055
4336 0.238157 1.055
4337 0.238176 1.06
4338 0.238195 1.055
4339 0.238214 1.05
4340 0.238235 1.045
4341 0.238256 1.045
4342 0.23828 1.04
4343 0.238303 1.045
4344 0.238326 1.04
4345 0.238348 1.035
4346 0.238364 1.04
4347 0.23838 1.045
4348 0.238397 1.04
4349 0.238411 1.045
4350 0.238423 1.04
4351 0.238435 1.045
4352 0.238444 1.05
4353 0.238454 1.055
4354 0.238466 1.06
4355 0.238478 1.065
4356 0.238489 1.07
4357 0.238499 1.075
4358 0.238508 1.07
4359 0.238513 1.075
4360 0.238516 1.08
4361 0.238516 1.075
4362 0.238517 1.075
4363 0.238517 1.075
4364 0.238517 1.07
4365 0.238518 1.075
4366 0.23852 1.07
4367 0.238521 1.075
4368 0.238519 1.07
4369 0.238515 1.075
4370 0.23851 1.08
4371 0.238508 1.085
4372 0.238506 1.085
4373 0.238504 1.085
4374 0.238505 1.08
4375 0.238507 1.075
4376 0.23851 1.07
4377 0.23851 1.065
4378 0.238508 1.07
4379 0.238507 1.065
4380 0.238505 1.06
4381 0.2385 1.055
4382 0.238501 1.05
4383 0.238496 1.045
4384 0.238488 1.04
4385 0.238479 1.035
4386 0.23847 1.03
4387 0.238461 1.035
4388 0.238455 1.04
4389 0.238448 1.035
4390 0.23844 1.04
4391 0.238431 1.035
4392 0.238422 1.03
4393 0.238413 1.03
4394 0.238409 1.035
4395 0.238405 1.04
4396 0.238401 1.035
4397 0.238399 1.03
4398 0.238397 1.025
4399 0.238397 1.02
4400 0.238393 1.015
4401 0.238389 1.02
4402 0.238387 1.015
4403 0.238385 1.02
4404 0.238383 1.015
4405 0.238384 1.02
4406 0.238379 1.015
4407 0.238375 1.01
4408 0.238371 1.01
4409 0.238365 1.005
4410 0.238356 1
4411 0.238347 0.995
4412 0.238341 0.99
4413 0.238334 0.995
4414 0.23833 1
4415 0.238324 0.995
4416 0.238313 1
4417 0.238302 1
4418 0.238291 0.995
4419 0.23828 0.99
4420 0.238269 0.985
4421 0.238258 0.99
4422 0.238247 0.995
4423 0.238239 0.99
4424 0.238228 0.995
4425 0.238219 1
4426 0.238208 1.005
4427 0.2382 1
4428 0.238196 0.995
4429 0.238191 0.995
4430 0.23819 1
4431 0.238188 1.005
4432 0.238186 1.005
4433 0.238186 1.01
4434 0.238187 1.01
4435 0.238185 1.005
4436 0.238183 1.01
4437 0.238181 1.005
4438 0.238179 1
4439 0.238178 1.005
4440 0.238173 1
4441 0.238172 1.005
4442 0.23817 1.01
4443 0.238168 1.015
4444 0.238164 1.01
4445 0.23816 1.005
4446 0.238156 1.005
4447 0.238152 1.005
4448 0.238147 1
4449 0.238146 1.005
4450 0.238146 1
4451 0.238146 1
4452 0.238145 1.005
4453 0.238143 1
4454 0.238139 1.005
4455 0.238132 1.01
4456 0.238126 1.01
4457 0.23812 1.005
4458 0.238114 1
4459 0.238107 1
4460 0.238101 0.995
4461 0.23809 0.99
4462 0.238075 0.985
4463 0.238057 0.98
4464 0.23804 0.98
4465 0.238027 0.975
4466 0.238014 0.97
4467 0.238001 0.975
4468 0.237988 0.975
4469 0.237975 0.97
4470 0.237962 0.97
4471 0.237949 0.965
4472 0.237934 0.96
4473 0.237919 0.955
4474 0.237901 0.95
4475 0.237884 0.955
4476 0.237866 0.96
4477 0.237849 0.96
4478 0.237829 0.965
4479 0.237808 0.97
4480 0.237788 0.965
4481 0.237766 0.97
4482 0.237744 0.975
4483 0.237723 0.97
4484 0.237703 0.965
4485 0.237683 0.96
4486 0.237664 0.96
4487 0.237644 0.96
4488 0.237625 0.955
4489 0.237603 0.95
4490 0.237584 0.955
4491 0.237564 0.955
4492 0.237545 0.96
4493 0.237525 0.96
4494 0.237506 0.965
4495 0.237486 0.97
4496 0.237469 0.975
4497 0.237454 0.97
4498 0.237441 0.965
4499 0.237428 0.965
4500 0.237416 0.97
4501 0.237403 0.975
4502 0.23739 0.975
4503 0.237377 0.98
4504 0.237367 0.985
4505 0.237361 0.98
4506 0.237357 0.985
4507 0.237353 0.98
4508 0.237351 0.985
4509 0.237354 0.99
4510 0.237357 0.995
4511 0.237355 0.99
4512 0.237349 0.985
4513 0.237341 0.99
4514 0.237335 0.995
4515 0.237327 0.99
4516 0.237318 0.99
4517 0.237312 0.985
4518 0.237306 0.99
4519 0.2373 0.99
4520 0.237292 0.985
4521 0.237284 0.985
4522 0.237273 0.98
4523 0.237261 0.975
4524 0.237248 0.97
4525 0.237233 0.965
4526 0.237218 0.97
4527 0.237203 0.97
4528 0.237193 0.965
4529 0.23718 0.96
4530 0.23717 0.955
4531 0.23716 0.955
4532 0.237154 0.96
4533 0.237145 0.965
4534 0.237137 0.97
4535 0.237127 0.965
4536 0.237116 0.96
4537 0.237106 0.965
4538 0.237093 0.96
4539 0.237085 0.965
4540 0.237077 0.97
4541 0.237069 0.97
4542 0.237063 0.965
4543 0.237057 0.96
4544 0.237053 0.965
4545 0.23705 0.97
4546 0.237046 0.965
4547 0.237042 0.965
4548 0.23704 0.97
4549 0.237037 0.975
4550 0.237035 0.97
4551 0.237034 0.965
4552 0.237034 0.97
4553 0.237035 0.975
4554 0.237036 0.98
4555 0.237032 0.985
4556 0.237028 0.985
4557 0.237022 0.98
4558 0.237016 0.98
4559 0.23701 0.975
4560 0.237007 0.98
4561 0.237003 0.975
4562 0.237001 0.97
4563 0.237 0.97
4564 0.236998 0.975
4565 0.237001 0.97
4566 0.237002 0.975
4567 0.237007 0.98
4568 0.237012 0.975
4569 0.237017 0.98
4570 0.23702 0.985
4571 0.237023 0.99
4572 0.237025 0.99
4573 0.237028 0.99
4574 0.237031 0.985
4575 0.237034 0.99
4576 0.237037 0.99
4577 0.23704 0.985
4578 0.237042 0.99
4579 0.237047 0.995
4580 0.237052 0.995
4581 0.237055 0.99
4582 0.237056 0.995
4583 0.237057 0.99
4584 0.237057 0.995
4585 0.23706 0.99
4586 0.237063 0.99
4587 0.237063 0.985
4588 0.237064 0.98
4589 0.237065 0.98
4590 0.23707 0.975
4591 0.237077 0.98
4592 0.237088 0.975
4593 0.2371 0.975
4594 0.237111 0.98
4595 0.237121 0.975
4596 0.237128 0.98
4597 0.237135 0.975
4598 0.23714 0.97
4599 0.237147 0.975
4600 0.237154 0.98
4601 0.237161 0.985
4602 0.237173 0.98
4603 0.237184 0.98
4604 0.237196 0.985
4605 0.237207 0.99
4606 0.237221 0.995
4607 0.237235 0.99
4608 0.237248 0.99
4609 0.237262 0.985
4610 0.237275 0.98
4611 0.237289 0.98
4612 0.237301 0.975
4613 0.237314 0.97
4614 0.237326 0.965
4615 0.237337 0.97
4616 0.237348 0.975
4617 0.237362 0.97
4618 0.237373 0.975
4619 0.237385 0.97
4620 0.2374 0.975
4621 0.237418 0.98
4622 0.237438 0.985
4623 0.237456 0.99
4624 0.237474 0.985
4625 0.237488 0.98
4626 0.237499 0.985
4627 0.23751 0.99
4628 0.237524 0.985
4629 0.237537 0.99
4630 0.237549 0.985
4631 0.237558 0.98
4632 0.237567 0.98
4633 0.237576 0.975
4634 0.237583 0.98
4635 0.23759 0.98
4636 0.237597 0.98
4637 0.237602 0.985
4638 0.237607 0.985
4639 0.237614 0.99
4640 0.237623 0.995
4641 0.237634 1
4642 0.237645 1.005
4643 0.237657 1
4644 0.237668 1
4645 0.237679 1.005
4646 0.23769 1.01
4647 0.237704 1.015
4648 0.237719 1.01
4649 0.237735 1.015
4650 0.237748 1.01
4651 0.237762 1.005
4652 0.237775 1.005
4653 0.237789 1.005
4654 0.237798 1.01
4655 0.237809 1.005
4656 0.23782 1.005
4657 0.237831 1.005
4658 0.237845 1.01
4659 0.237858 1.005
4660 0.237867 1.01
4661 0.237878 1.005
4662 0.237885 1.01
4663 0.237892 1.01
4664 0.237897 1.015
4665 0.237901 1.01
4666 0.237908 1.005
4667 0.237913 1
4668 0.23792 1.005
4669 0.237929 1.01
4670 0.23794 1.015
4671 0.237949 1.01
4672 0.237958 1.01
4673 0.237965 1.015
4674 0.237974 1.01
4675 0.237983 1.01
4676 0.237992 1.01
4677 0.238001 1.005
4678 0.23801 1
4679 0.238019 1
4680 0.238028 1.005
4681 0.238037 1.01
4682 0.238048 1.005
4683 0.238061 1.01
4684 0.238074 1.01
4685 0.238088 1.01
4686 0.238101 1.005
4687 0.238114 1
4688 0.238129 1.005
4689 0.238145 1.01
4690 0.238162 1.005
4691 0.238177 1
4692 0.238191 0.995
4693 0.238206 1
4694 0.238221 1.005
4695 0.238236 1.005
4696 0.238252 1.01
4697 0.238265 1.005
4698 0.23828 1.01
4699 0.238295 1.005
4700 0.238311 1.005
4701 0.238328 1.01
4702 0.238345 1.01
4703 0.238361 1.005
4704 0.238376 1
4705 0.238391 1.005
4706 0.238406 1.01
4707 0.238421 1.01
4708 0.238437 1.005
4709 0.238452 1.005
4710 0.238467 1.005
4711 0.238482 1
4712 0.238497 0.995
4713 0.238511 1
4714 0.238524 0.995
4715 0.238534 1
4716 0.238545 0.995
4717 0.238556 0.99
4718 0.238565 0.985
4719 0.238572 0.98
4720 0.238576 0.975
4721 0.238581 0.975
4722 0.238585 0.98
4723 0.23859 0.975
4724 0.238592 0.97
4725 0.238593 0.965
4726 0.238595 0.96
4727 0.238597 0.965
4728 0.238602 0.97
4729 0.238606 0.965
4730 0.238611 0.965
4731 0.238616 0.97
4732 0.23862 0.965
4733 0.238627 0.97
4734 0.238633 0.97
4735 0.23864 0.975
4736 0.238647 0.975
4737 0.238653 0.975
4738 0.238662 0.97
4739 0.238673 0.965
4740 0.238681 0.96
4741 0.238688 0.955
4742 0.238695 0.955
4743 0.238701 0.955
4744 0.238708 0.955
4745 0.238717 0.96
4746 0.238725 0.96
4747 0.238734 0.965
4748 0.238745 0.96
4749 0.238756 0.965
4750 0.238766 0.97
4751 0.238777 0.975
