MC-cycles <epsilon> <|m|>
3596 0.251788 1.03
3597 0.251774 1.025
3598 0.251759 1.025
3599 0.251742 1.03
3600 0.251725 1.03
3601 0.251708 1.035
3602 0.251691 1.035
3603 0.251668 1.04
3604 0.251645 1.04
3605 0.251623 1.035
3606 0.251597 1.03
3607 0.251572 1.03
3608 0.251547 1.03
3609 0.251524 1.035
3610 0.251501 1.04
3611 0.251482 1.035
3612 0.251462 1.04
3613 0.251442 1.04
3614 0.251422 1.045
3615 0.251405 1.04
3616 0.251391 1.045
3617 0.251377 1.045
3618 0.251363 1.04
3619 0.251346 1.045
3620 0.251329 1.045
3621 0.251312 1.05
3622 0.251295 1.045
3623 0.251281 1.05
3624 0.251267 1.055
3625 0.251252 1.05
3626 0.251238 1.045
3627 0.251227 1.05
3628 0.251216 1.055
3629 0.251204 1.05
3630 0.251193 1.055
3631 0.251187 1.06
3632 0.251181 1.065
3633 0.251175 1.065
3634 0.251172 1.07
3635 0.251169 1.065
3636 0.251163 1.06
3637 0.251158 1.065
3638 0.251152 1.06
3639 0.251149 1.055
3640 0.251148 1.06
3641 0.251143 1.065
3642 0.251139 1.07
3643 0.251136 1.075
3644 0.251136 1.07
3645 0.251133 1.065
3646 0.25113 1.065
3647 0.251124 1.06
3648 0.251116 1.065
3649 0.25111 1.06
3650 0.251107 1.055
3651 0.251107 1.05
3652 0.251101 1.055
3653 0.251095 1.05
3654 0.251086 1.055
3655 0.251078 1.055
3656 0.251072 1.06
3657 0.251064 1.065
3658 0.251061 1.06
3659 0.25106 1.065
3660 0.251066 1.06
3661 0.251071 1.055
3662 0.251079 1.05
3663 0.251084 1.045
3664 0.251089 1.05
3665 0.251094 1.055
3666 0.251099 1.06
3667 0.251104 1.065
3668 0.25111 1.07
3669 0.251115 1.065
3670 0.251117 1.07
3671 0.25112 1.07
3672 0.251122 1.07
3673 0.251124 1.075
3674 0.251127 1.075
3675 0.251127 1.07
3676 0.251129 1.065
3677 0.251129 1.07
3678 0.251131 1.065
3679 0.251133 1.07
3680 0.251139 1.065
3681 0.251144 1.06
3682 0.251149 1.06
3683 0.251151 1.065
3684 0.251148 1.06
3685 0.251145 1.065
3686 0.251142 1.07
3687 0.251145 1.065
3688 0.251144 1.07
3689 0.251141 1.075
3690 0.251136 1.08
3691 0.25113 1.08
3692 0.251121 1.085
3693 0.251113 1.085
3694 0.251104 1.085
3695 0.251099 1.09
3696 0.251093 1.09
3697 0.25109 1.085
3698 0.25109 1.08
3699 0.251089 1.08
3700 0.251089 1.085
3701 0.251089 1.09
3702 0.251086 1.095
3703 0.25108 1.09
3704 0.251075 1.085
3705 0.251069 1.08
3706 0.251063 1.075
3707 0.251057 1.075
3708 0.251052 1.08
3709 0.251043 1.085
3710 0.251035 1.085
3711 0.251027 1.08
3712 0.251013 1.085
3713 0.250996 1.09
3714 0.250977 1.095
3715 0.250958 1.095
3716 0.250939 1.095
3717 0.25092 1.09
3718 0.250904 1.085
3719 0.250882 1.08
3720 0.25086 1.075
3721 0.250838 1.075
3722 0.250817 1.08
3723 0.250798 1.085
3724 0.250779 1.09
3725 0.25076 1.085
3726 0.250741 1.08
3727 0.250722 1.075
3728 0.250708 1.08
3729 0.250695 1.08
3730 0.250684 1.075
3731 0.250673 1.07
3732 0.250662 1.065
3733 0.250651 1.065
3734 0.25064 1.065
3735 0.250629 1.065
3736 0.250621 1.07
3737 0.250613 1.075
3738 0.250605 1.08
3739 0.250596 1.08
3740 0.250591 1.075
3741 0.250585 1.075
3742 0.250577 1.07
3743 0.250569 1.065
3744 0.250564 1.06
3745 0.250558 1.055
3746 0.250555 1.05
3747 0.25055 1.045
3748 0.250544 1.045
3749 0.250536 1.05
3750 0.250528 1.045
3751 0.250517 1.05
3752 0.250501 1.055
3753 0.250485 1.05
3754 0.250471 1.045
3755 0.250455 1.05
3756 0.250434 1.055
3757 0.250415 1.06
3758 0.250391 1.055
3759 0.250367 1.06
3760 0.250343 1.065
3761 0.250322 1.06
3762 0.2503 1.06
3763 0.250279 1.065
3764 0.250258 1.06
3765 0.250239 1.055
3766 0.25022 1.05
3767 0.250202 1.05
3768 0.250183 1.055
3769 0.250167 1.05
3770 0.250151 1.045
3771 0.250133 1.05
3772 0.250114 1.055
3773 0.25009 1.06
3774 0.250066 1.06
3775 0.250042 1.06
3776 0.250019 1.06
3777 0.249995 1.065
3778 0.249968 1.07
3779 0.249939 1.065
3780 0.24991 1.07
3781 0.249881 1.065
3782 0.249852 1.065
3783 0.249823 1.07
3784 0.249794 1.075
3785 0.249765 1.07
3786 0.249736 1.065
3787 0.249707 1.065
3788 0.249678 1.06
3789 0.249652 1.055
3790 0.249625 1.055
3791 0.249602 1.05
3792 0.249581 1.045
3793 0.24956 1.045
3794 0.249539 1.04
3795 0.249515 1.045
3796 0.249492 1.04
3797 0.249468 1.045
3798 0.24945 1.04
3799 0.249431 1.04
3800 0.249416 1.045
3801 0.249403 1.05
3802 0.24939 1.045
3803 0.249372 1.05
3804 0.249356 1.045
3805 0.24934 1.045
3806 0.249325 1.05
3807 0.249309 1.045
3808 0.249288 1.04
3809 0.249268 1.04
3810 0.249241 1.035
3811 0.249215 1.035
3812 0.249187 1.04
3813 0.249161 1.035
3814 0.249135 1.03
3815 0.249109 1.025
3816 0.249085 1.02
3817 0.249062 1.025
3818 0.249036 1.02
3819 0.249008 1.025
3820 0.248979 1.02
3821 0.248951 1.015
3822 0.248922 1.015
3823 0.248894 1.01
3824 0.248865 1.005
3825 0.248837 1.005
3826 0.248808 1.01
3827 0.24878 1.005
3828 0.248751 1.005
3829 0.248723 1
3830 0.248697 0.995
3831 0.248671 1
3832 0.248643 1.005
3833 0.248615 1
3834 0.248586 0.995
3835 0.248558 1
3836 0.24853 0.995
3837 0.248501 0.99
3838 0.248473 0.985
3839 0.24845 0.98
3840 0.248424 0.985
3841 0.248401 0.98
3842 0.248376 0.985
3843 0.24835 0.99
3844 0.248325 0.99
3845 0.248296 0.985
3846 0.248268 0.985
3847 0.24824 0.99
3848 0.248212 0.99
3849 0.248187 0.995
3850 0.248161 0.995
3851 0.248136 1
3852 0.248113 1.005
3853 0.248092 1.01
3854 0.248072 1.005
3855 0.248049 1.01
3856 0.248029 1.005
3857 0.248009 1
3858 0.247989 0.995
3859 0.247966 0.99
3860 0.247938 0.985
3861 0.247912 0.98
3862 0.247887 0.985
3863 0.247862 0.99
3864 0.247836 0.995
3865 0.247814 0.99
3866 0.247791 0.995
3867 0.247768 0.995
3868 0.24774 0.99
3869 0.247707 0.995
3870 0.247669 1
3871 0.247631 0.995
3872 0.247593 0.995
3873 0.247555 1
3874 0.247512 1.005
3875 0.247468 1.005
3876 0.247425 1.01
3877 0.247382 1.015
3878 0.247341 1.01
3879 0.247298 1.005
3880 0.247258 1.01
3881 0.247222 1.015
3882 0.247184 1.01
3883 0.247147 1.01
3884 0.247109 1.005
3885 0.247071 1.005
3886 0.247033 1.005
3887 0.246998 1
3888 0.246962 0.995
3889 0.246927 1
3890 0.246892 1.005
3891 0.246854 1.01
3892 0.246817 1.01
3893 0.246779 1.01
3894 0.246744 1.015
3895 0.246711 1.01
3896 0.246679 1.005
3897 0.246644 1.01
3898 0.246609 1.01
3899 0.246573 1.015
3900 0.246536 1.02
3901 0.246501 1.015
3902 0.246461 1.02
3903 0.246421 1.02
3904 0.246381 1.015
3905 0.246346 1.02
3906 0.246311 1.02
3907 0.246276 1.02
3908 0.246244 1.025
3909 0.246211 1.025
3910 0.246184 1.02
3911 0.246154 1.015
3912 0.246122 1.01
3913 0.24609 1.005
3914 0.246063 1.01
3915 0.246036 1.01
3916 0.246009 1.015
3917 0.245984 1.02
3918 0.24596 1.02
3919 0.245935 1.015
3920 0.245913 1.01
3921 0.245891 1.005
3922 0.245869 1
3923 0.245848 1.005
3924 0.245828 1.01
3925 0.245809 1.015
3926 0.245787 1.02
3927 0.245763 1.015
3928 0.245741 1.02
3929 0.245714 1.025
3930 0.24569 1.02
3931 0.245665 1.025
3932 0.245646 1.03
3933 0.245624 1.035
3934 0.245605 1.03
3935 0.245586 1.035
3936 0.245564 1.04
3937 0.245542 1.035
3938 0.245521 1.03
3939 0.245499 1.03
3940 0.245472 1.025
3941 0.245445 1.025
3942 0.245419 1.02
3943 0.245389 1.025
3944 0.245358 1.02
3945 0.245328 1.015
3946 0.245299 1.015
3947 0.24527 1.02
3948 0.245238 1.015
3949 0.245206 1.01
3950 0.245175 1.01
3951 0.245148 1.015
3952 0.245121 1.02
3953 0.245097 1.025
3954 0.245071 1.03
3955 0.245039 1.025
3956 0.24501 1.02
3957 0.244984 1.015
3958 0.24496 1.02
3959 0.244938 1.025
3960 0.244917 1.025
3961 0.244895 1.025
3962 0.244876 1.03
3963 0.244857 1.03
3964 0.244839 1.035
3965 0.244822 1.04
3966 0.244806 1.045
3967 0.24479 1.045
3968 0.244768 1.04
3969 0.244744 1.035
3970 0.24472 1.035
3971 0.244697 1.035
3972 0.244673 1.03
3973 0.244651 1.025
3974 0.24463 1.02
3975 0.244609 1.02
3976 0.244588 1.015
3977 0.244566 1.01
3978 0.244545 1.01
3979 0.244524 1.015
3980 0.2445 1.02
3981 0.244479 1.015
3982 0.244458 1.01
3983 0.244436 1.005
3984 0.244415 1
3985 0.244389 0.995
3986 0.244363 1
3987 0.244337 1.005
3988 0.244308 1.01
3989 0.244279 1.015
3990 0.244248 1.02
3991 0.244219 1.015
3992 0.244193 1.01
3993 0.24417 1.005
3994 0.244146 1.005
3995 0.24412 1
3996 0.244094 1
3997 0.244073 0.995
3998 0.244052 1
3999 0.244029 1.005
4000 0.244005 1.01
4001 0.243982 1.005
4002 0.243958 1.005
4003 0.243932 1
4004 0.243909 1.005
4005 0.243888 1.01
4006 0.243869 1.015
4007 0.243851 1.015
4008 0.243832 1.02
4009 0.243811 1.015
4010 0.243793 1.02
4011 0.243772 1.025
4012 0.243754 1.03
4013 0.243738 1.025
4014 0.243722 1.02
4015 0.243706 1.02
4016 0.24369 1.015
4017 0.243674 1.015
4018 0.243656 1.02
4019 0.243638 1.02
4020 0.243619 1.025
4021 0.243601 1.03
4022 0.243578 1.025
4023 0.243557 1.03
4024 0.243536 1.035
4025 0.243511 1.03
4026 0.243487 1.035
4027 0.243467 1.04
4028 0.243451 1.035
4029 0.243435 1.04
4030 0.243424 1.035
4031 0.243411 1.04
4032 0.243398 1.045
4033 0.243382 1.05
4034 0.243366 1.045
4035 0.243351 1.04
4036 0.243337 1.035
4037 0.243324 1.035
4038 0.243311 1.03
4039 0.243298 1.025
4040 0.243285 1.025
4041 0.243271 1.03
4042 0.243261 1.035
4043 0.24325 1.03
4044 0.243239 1.03
4045 0.243231 1.035
4046 0.243228 1.04
4047 0.243227 1.035
4048 0.243226 1.03
4049 0.243225 1.035
4050 0.243225 1.03
4051 0.243224 1.025
4052 0.243223 1.03
4053 0.243225 1.035
4054 0.243226 1.035
4055 0.243226 1.03
4056 0.243222 1.025
4057 0.243222 1.02
4058 0.243221 1.02
4059 0.24322 1.015
4060 0.243219 1.015
4061 0.243218 1.015
4062 0.243218 1.01
4063 0.243217 1.015
4064 0.243216 1.02
4065 0.243215 1.02
4066 0.243214 1.025
4067 0.243214 1.02
4068 0.243215 1.015
4069 0.243217 1.01
4070 0.243219 1.01
4071 0.24322 1.01
4072 0.243217 1.005
4073 0.243216 1
4074 0.24322 1.005
4075 0.243227 1.01
4076 0.243231 1.015
4077 0.243235 1.01
4078 0.243242 1.015
4079 0.243251 1.01
4080 0.243255 1.005
4081 0.243261 1
4082 0.24327 1.005
4083 0.243279 1.01
4084 0.243288 1.015
4085 0.243295 1.02
4086 0.243302 1.015
4087 0.243308 1.015
4088 0.243312 1.01
4089 0.243311 1.005
4090 0.243311 1.01
4091 0.24331 1.015
4092 0.243306 1.01
4093 0.243303 1.015
4094 0.2433 1.015
4095 0.243299 1.01
4096 0.243298 1.005
4097 0.243298 1
4098 0.243292 0.995
4099 0.243281 0.99
4100 0.243271 0.99
4101 0.243255 0.985
4102 0.24324 0.985
4103 0.24322 0.99
4104 0.243199 0.995
4105 0.243179 0.99
4106 0.243154 0.995
4107 0.243129 1
4108 0.243109 0.995
4109 0.243086 1
4110 0.243061 0.995
4111 0.243038 1
4112 0.243018 0.995
4113 0.242995 1
4114 0.242973 0.995
4115 0.24295 1
4116 0.242928 1
4117 0.24291 0.995
4118 0.24289 1
4119 0.24287 0.995
4120 0.24285 0.99
4121 0.242829 0.99
4122 0.242809 0.99
4123 0.242789 0.985
4124 0.242769 0.98
4125 0.242752 0.975
4126 0.242731 0.97
4127 0.242714 0.965
4128 0.242696 0.965
4129 0.242679 0.965
4130 0.242661 0.965
4131 0.242643 0.965
4132 0.242628 0.97
4133 0.242616 0.965
4134 0.242605 0.96
4135 0.242593 0.955
4136 0.242577 0.96
4137 0.242565 0.955
4138 0.242547 0.96
4139 0.24253 0.96
4140 0.242514 0.955
4141 0.242499 0.955
4142 0.242484 0.95
4143 0.242469 0.95
4144 0.242454 0.955
4145 0.242439 0.95
4146 0.242424 0.95
4147 0.242409 0.95
4148 0.242392 0.955
4149 0.242374 0.96
4150 0.242357 0.96
4151 0.242339 0.96
4152 0.242322 0.965
4153 0.242304 0.96
4154 0.242287 0.965
4155 0.242274 0.97
4156 0.242264 0.975
4157 0.242254 0.975
4158 0.242249 0.98
4159 0.242241 0.985
4160 0.242233 0.99
4161 0.242225 0.995
4162 0.242218 0.995
4163 0.24221 0.995
4164 0.242205 0.99
4165 0.242199 0.99
4166 0.242194 0.99
4167 0.242191 0.985
4168 0.242186 0.99
4169 0.24218 0.99
4170 0.242173 0.995
4171 0.242165 1
4172 0.242157 1.005
4173 0.242154 1
4174 0.242151 1.005
4175 0.242149 1
4176 0.242146 1.005
4177 0.24214 1
4178 0.242133 0.995
4179 0.242125 0.99
4180 0.242117 0.985
4181 0.24211 0.985
4182 0.242102 0.985
4183 0.242094 0.985
4184 0.242087 0.99
4185 0.242076 0.995
4186 0.242064 1
4187 0.242054 0.995
4188 0.242044 0.99
4189 0.242036 0.985
4190 0.242029 0.98
4191 0.242021 0.975
4192 0.242011 0.98
4193 0.242001 0.985
4194 0.241986 0.98
4195 0.241971 0.975
4196 0.241952 0.98
4197 0.24193 0.985
4198 0.24191 0.99
4199 0.241891 0.995
4200 0.241871 0.99
4201 0.241854 0.995
4202 0.241832 1
4203 0.241808 0.995
4204 0.241784 1
4205 0.24176 1
4206 0.241738 0.995
4207 0.241716 0.995
4208 0.241694 0.99
4209 0.241677 0.995
4210 0.241656 0.99
4211 0.241634 0.99
4212 0.241612 0.985
4213 0.24159 0.985
4214 0.241569 0.98
4215 0.241547 0.98
4216 0.24152 0.985
4217 0.241496 0.99
4218 0.241472 0.985
4219 0.241448 0.98
4220 0.241429 0.985
4221 0.24141 0.985
4222 0.24139 0.98
4223 0.241376 0.985
4224 0.241361 0.985
4225 0.241349 0.99
4226 0.241339 0.985
4227 0.241332 0.98
4228 0.241325 0.98
4229 0.241319 0.985
4230 0.241314 0.985
4231 0.241309 0.99
4232 0.241304 0.99
4233 0.241302 0.985
4234 0.241299 0.985
4235 0.241294 0.98
4236 0.241289 0.98
4237 0.241284 0.985
4238 0.241279 0.98
4239 0.241274 0.975
4240 0.241269 0.975
4241 0.241264 0.97
4242 0.241259 0.965
4243 0.241256 0.97
4244 0.241254 0.965
4245 0.241246 0.97
4246 0.241241 0.965
4247 0.241239 0.97
4248 0.241236 0.97
4249 0.241233 0.97
4250 0.241231 0.975
4251 0.241228 0.98
4252 0.241223 0.975
4253 0.241218 0.98
4254 0.241218 0.985
4255 0.241217 0.98
4256 0.241217 0.975
4257 0.241217 0.975
4258 0.241217 0.98
4259 0.241216 0.985
4260 0.241216 0.985
4261 0.241216 0.98
4262 0.241213 0.975
4263 0.24121 0.98
4264 0.24121 0.975
4265 0.24121 0.975
4266 0.24121 0.975
4267 0.241209 0.97
4268 0.241207 0.975
4269 0.241206 0.98
4270 0.241204 0.985
4271 0.241201 0.98
4272 0.241203 0.975
4273 0.241205 0.98
4274 0.241207 0.98
4275 0.241209 0.985
4276 0.241211 0.99
4277 0.241213 0.995
4278 0.241218 1
4279 0.241222 0.995
4280 0.241224 1
4281 0.241226 1
4282 0.241231 0.995
4283 0.241235 0.99
4284 0.241235 0.985
4285 0.24123 0.99
4286 0.241227 0.985
4287 0.241227 0.98
4288 0.241224 0.985
4289 0.241222 0.98
4290 0.241219 0.985
4291 0.241221 0.98
4292 0.241221 0.985
4293 0.241225 0.98
4294 0.241227 0.975
4295 0.241229 0.98
4296 0.241231 0.98
4297 0.241236 0.975
4298 0.24124 0.97
4299 0.241244 0.97
4300 0.241251 0.965
4301 0.24126 0.97
4302 0.241272 0.965
4303 0.241283 0.96
4304 0.241299 0.965
4305 0.241315 0.97
4306 0.241333 0.975
4307 0.241349 0.98
4308 0.241367 0.985
4309 0.241388 0.98
4310 0.241404 0.985
4311 0.241417 0.99
4312 0.241429 0.995
4313 0.241444 1
4314 0.24146 1
4315 0.241476 1
4316 0.24149 0.995
4317 0.241499 0.99
4318 0.241512 0.995
4319 0.241526 0.99
4320 0.241544 0.995
4321 0.241562 0.995
4322 0.24158 0.995
4323 0.241598 1
4324 0.241617 0.995
4325 0.241635 0.99
4326 0.241655 0.985
4327 0.241676 0.98
4328 0.241696 0.98
4329 0.241719 0.985
4330 0.241741 0.985
4331 0.241766 0.99
4332 0.241791 0.985
4333 0.241814 0.99
4334 0.241841 0.995
4335 0.241871 1
4336 0.2419 1
4337 0.241932 0.995
4338 0.241966 1
4339 0.241998 0.995
4340 0.24203 0.995
4341 0.242057 0.99
4342 0.242084 0.995
4343 0.242111 0.995
4344 0.242139 1
4345 0.242163 1.005
4346 0.242188 1
4347 0.242213 1
4348 0.242238 0.995
4349 0.242263 0.99
4350 0.242287 0.995
4351 0.242312 0.995
4352 0.242339 0.99
4353 0.242366 0.995
4354 0.242391 0.99
4355 0.242416 0.99
4356 0.24244 0.995
4357 0.242467 1
4358 0.24249 1.005
4359 0.24251 1.01
4360 0.242532 1.015
4361 0.242559 1.01
4362 0.242584 1.015
4363 0.242608 1.02
4364 0.242633 1.015
4365 0.24266 1.01
4366 0.242682 1.005
4367 0.242704 1.01
4368 0.242731 1.005
4369 0.242758 1.005
4370 0.24278 1.01
4371 0.2428 1.015
4372 0.242825 1.01
4373 0.242845 1.005
4374 0.242865 1.01
4375 0.242885 1.005
4376 0.242904 1.005
4377 0.242922 1.01
4378 0.24294 1.01
4379 0.242957 1.01
4380 0.24297 1.005
4381 0.242983 1
4382 0.242994 0.995
4383 0.243005 0.995
4384 0.243011 0.99
4385 0.243019 0.995
4386 0.243028 0.995
4387 0.243034 0.99
4388 0.243038 0.995
4389 0.243039 1
4390 0.243041 0.995
4391 0.243045 0.99
4392 0.243049 0.985
4393 0.243055 0.98
4394 0.243061 0.98
4395 0.243067 0.985
4396 0.243073 0.985
4397 0.243079 0.99
4398 0.243085 0.985
4399 0.243089 0.99
4400 0.243093 0.985
4401 0.243097 0.98
4402 0.243103 0.985
4403 0.243107 0.99
4404 0.243109 0.985
4405 0.243106 0.99
4406 0.243103 0.99
4407 0.2431 0.99
4408 0.243097 0.995
4409 0.243091 1
4410 0.243086 0.995
4411 0.243081 1
4412 0.243076 1.005
4413 0.24307 1
4414 0.243065 0.995
4415 0.24306 0.995
4416 0.243055 0.99
4417 0.243047 0.985
4418 0.243044 0.99
4419 0.243041 0.985
4420 0.243038 0.98
4421 0.243036 0.98
4422 0.243035 0.975
4423 0.243032 0.97
4424 0.243029 0.97
4425 0.243028 0.975
4426 0.243025 0.98
4427 0.243022 0.975
4428 0.243019 0.97
4429 0.243016 0.97
4430 0.243011 0.965
4431 0.243006 0.965
4432 0.243001 0.965
4433 0.242998 0.97
4434 0.242995 0.965
4435 0.242992 0.97
4436 0.242989 0.97
4437 0.242986 0.965
4438 0.242979 0.97
4439 0.242971 0.965
4440 0.242964 0.96
4441 0.242957 0.96
4442 0.242949 0.965
4443 0.242944 0.96
4444 0.242937 0.965
4445 0.242934 0.96
4446 0.242928 0.965
4447 0.242928 0.96
4448 0.242929 0.965
4449 0.242931 0.96
4450 0.242935 0.955
4451 0.242939 0.95
4452 0.24294 0.945
4453 0.242942 0.95
4454 0.242941 0.955
4455 0.242938 0.95
4456 0.242935 0.955
4457 0.242932 0.96
4458 0.24293 0.96
4459 0.242929 0.955
4460 0.24293 0.95
4461 0.242932 0.955
4462 0.242934 0.96
4463 0.242935 0.965
4464 0.242937 0.965
4465 0.242938 0.96
4466 0.24294 0.96
4467 0.242939 0.955
4468 0.242941 0.96
4469 0.242942 0.965
4470 0.242944 0.96
4471 0.242946 0.965
4472 0.242949 0.97
4473 0.242953 0.965
4474 0.242957 0.965
4475 0.242959 0.96
4476 0.242962 0.955
4477 0.242966 0.955
4478 0.24297 0.955
4479 0.242974 0.955
4480 0.242978 0.95
4481 0.242979 0.945
4482 0.242981 0.95
4483 0.242982 0.95
4484 0.242982 0.955
4485 0.242979 0.95
4486 0.242976 0.955
4487 0.242973 0.96
4488 0.242972 0.955
4489 0.242974 0.96
4490 0.242978 0.965
4491 0.242984 0.96
4492 0.24299 0.955
4493 0.242998 0.96
4494 0.243006 0.965
4495 0.243012 0.97
4496 0.243018 0.975
4497 0.243024 0.97
4498 0.243028 0.965
4499 0.243032 0.97
4500 0.243036 0.97
4501 0.243039 0.965
4502 0.243043 0.965
4503 0.243049 0.97
4504 0.243055 0.975
4505 0.243061 0.98
4506 0.243067 0.975
4507 0.243071 0.98
4508 0.243072 0.985
4509 0.243074 0.985
4510 0.243078 0.98
4511 0.243084 0.975
4512 0.243087 0.98
4513 0.243091 0.98
4514 0.243093 0.975
4515 0.243094 0.98
4516 0.243096 0.98
4517 0.243097 0.975
4518 0.243099 0.97
4519 0.243102 0.975
4520 0.243108 0.98
4521 0.243114 0.985
4522 0.243118 0.99
4523 0.243122 0.99
4524 0.243126 0.995
4525 0.243131 0.99
4526 0.24314 0.995
4527 0.24315 0.99
4528 0.243163 0.985
4529 0.243175 0.98
4530 0.243188 0.985
4531 0.243202 0.98
4532 0.243219 0.975
4533 0.243232 0.98
4534 0.243244 0.975
4535 0.243257 0.97
4536 0.243265 0.965
4537 0.243273 0.96
4538 0.243283 0.965
4539 0.243294 0.97
4540 0.243304 0.975
4541 0.243319 0.98
4542 0.243333 0.975
4543 0.24335 0.98
4544 0.243367 0.975
4545 0.243386 0.98
4546 0.243405 0.985
4547 0.243422 0.99
4548 0.243437 0.985
4549 0.243451 0.99
4550 0.243466 0.995
4551 0.243481 0.995
4552 0.243495 0.995
4553 0.243512 1
4554 0.243527 0.995
4555 0.243541 0.99
4556 0.243556 0.985
4557 0.24357 0.985
4558 0.243585 0.98
4559 0.243599 0.98
4560 0.243614 0.985
4561 0.243626 0.99
4562 0.243637 0.995
4563 0.243642 1
4564 0.243646 1.005
4565 0.24365 1.005
4566 0.243653 1
4567 0.243659 0.995
4568 0.243667 0.99
4569 0.243675 0.985
4570 0.243681 0.98
4571 0.243682 0.975
4572 0.243683 0.975
4573 0.243685 0.98
4574 0.243684 0.985
4575 0.243681 0.98
4576 0.243676 0.975
4577 0.243671 0.97
4578 0.243665 0.965
4579 0.243665 0.97
4580 0.243666 0.965
4581 0.243667 0.97
4582 0.243669 0.97
4583 0.243672 0.965
4584 0.243676 0.96
4585 0.243682 0.965
4586 0.243687 0.97
4587 0.243693 0.965
4588 0.243699 0.96
4589 0.243705 0.965
4590 0.24371 0.96
4591 0.243718 0.955
4592 0.243728 0.95
4593 0.243738 0.955
4594 0.243751 0.95
4595 0.243763 0.955
4596 0.243775 0.955
4597 0.243787 0.96
4598 0.243799 0.96
4599 0.243812 0.96
4600 0.243824 0.965
4601 0.243836 0.97
4602 0.243844 0.975
4603 0.243854 0.97
4604 0.243864 0.975
4605 0.243874 0.97
4606 0.243884 0.965
4607 0.243894 0.965
4608 0.2439 0.96
4609 0.243908 0.965
4610 0.243915 0.965
4611 0.243923 0.96
4612 0.243931 0.965
4613 0.243939 0.97
4614 0.243947 0.965
4615 0.243954 0.97
4616 0.243962 0.965
4617 0.24397 0.96
4618 0.243978 0.955
4619 0.24399 0.96
4620 0.244006 0.965
4621 0.244023 0.97
4622 0.244037 0.975
4623 0.244051 0.975
4624 0.244068 0.97
4625 0.244084 0.975
4626 0.244101 0.975
4627 0.244117 0.97
4628 0.244131 0.975
4629 0.244146 0.975
4630 0.244162 0.97
4631 0.244178 0.965
4632 0.244197 0.96
4633 0.244211 0.965
4634 0.244227 0.96
4635 0.244244 0.96
4636 0.244262 0.965
4637 0.244279 0.96
4638 0.244293 0.955
4639 0.244307 0.96
4640 0.244321 0.96
4641 0.244335 0.965
4642 0.244352 0.96
4643 0.24437 0.965
4644 0.244391 0.96
4645 0.244411 0.96
4646 0.24443 0.955
4647 0.244448 0.955
4648 0.244464 0.95
4649 0.244481 0.955
4650 0.244497 0.955
4651 0.244511 0.96
4652 0.244525 0.955
4653 0.244539 0.95
4654 0.244553 0.95
4655 0.244567 0.955
4656 0.244581 0.96
4657 0.244593 0.955
4658 0.244607 0.95
4659 0.244621 0.95
4660 0.244633 0.945
4661 0.244645 0.94
4662 0.244655 0.935
4663 0.24466 0.93
4664 0.244661 0.925
4665 0.244665 0.93
4666 0.244668 0.93
4667 0.244673 0.935
4668 0.244677 0.93
4669 0.24468 0.93
4670 0.244679 0.925
4671 0.244678 0.925
4672 0.244677 0.92
4673 0.244676 0.925
4674 0.244673 0.92
4675 0.24467 0.915
4676 0.244669 0.92
4677 0.244663 0.915
4678 0.244656 0.91
4679 0.244648 0.91
4680 0.244641 0.905
4681 0.244636 0.91
4682 0.24463 0.905
4683 0.244625 0.9
4684 0.244618 0.895
4685 0.24461 0.89
4686 0.244603 0.895
4687 0.244596 0.89
4688 0.24459 0.885
4689 0.244585 0.88
4690 0.24458 0.875
4691 0.244575 0.88
4692 0.244572 0.885
4693 0.244569 0.885
4694 0.244563 0.88
4695 0.244558 0.875
4696 0.244557 0.88
4697 0.244556 0.885
4698 0.244555 0.885
4699 0.244554 0.885
4700 0.244553 0.885
4701 0.244552 0.89
4702 0.244549 0.895
4703 0.244548 0.89
4704 0.244549 0.895
4705 0.244548 0.9
4706 0.244547 0.895
4707 0.244542 0.9
4708 0.244537 0.895
4709 0.244532 0.89
4710 0.244527 0.895
4711 0.244523 0.9
4712 0.24452 0.9
4713 0.244517 0.9
4714 0.244514 0.895
4715 0.244509 0.89
4716 0.244504 0.885
4717 0.244501 0.89
4718 0.244498 0.895
4719 0.244497 0.9
4720 0.244496 0.9
4721 0.244491 0.895
4722 0.244485 0.89
4723 0.24448 0.89
4724 0.244475 0.89
4725 0.24447 0.89
4726 0.244465 0.895
4727 0.244459 0.9
4728 0.244456 0.895
4729 0.244453 0.89
4730 0.24445 0.895
4731 0.244447 0.9
4732 0.244444 0.9
4733 0.244441 0.9
4734 0.244434 0.895
4735 0.244431 0.9
4736 0.244428 0.9
4737 0.244427 0.895
4738 0.244424 0.89
4739 0.244423 0.885
4740 0.244422 0.88
4741 0.244421 0.88
4742 0.24442 0.88
4743 0.244419 0.885
4744 0.244418 0.89
4745 0.244417 0.89
4746 0.244418 0.885
4747 0.244422 0.88
4748 0.244425 0.88
4749 0.244428 0.88
4750 0.244432 0.885
4751 0.244435 0.89
4752 0.244438 0.895
4753 0.244441 0.9
4754 0.24444 0.895
4755 0.244442 0.9
4756 0.244447 0.905
4757 0.24445 0.9
4758 0.244454 0.905
4759 0.244455 0.91
4760 0.244456 0.91
4761 0.244459 0.915
4762 0.244462 0.91
4763 0.24447 0.915
4764 0.244477 0.915
4765 0.244485 0.915
4766 0.244492 0.91
4767 0.244502 0.905
4768 0.244516 0.91
4769 0.244529 0.91
